Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
16.941146851,-3.524255,1.288203,-0.7492787,-0.08487267,-0.7017384,0.7034938,3.000267,17.45521,-54.51001,992.2155
16.948753357,-3.152688,1.640987,-1.239096,-0.09846876,-0.6985658,0.7075757,3.000267,17.45521,-54.51001,992.2155
16.956362724,-4.019678,0.6414328,-1.667686,-0.1048067,-0.6981304,0.7042293,3.000267,17.45521,-54.51001,992.2155
16.963971138,-3.462327,0.1122573,-2.035049,-0.1082758,-0.6971225,0.6950291,3.000267,17.45521,-54.51001,992.2191
16.974116325,-2.471481,-1.181283,-2.892229,-0.1120778,-0.7044299,0.697324,2.236107,18.19803,-54.95064,992.2191
16.981725693,-1.976058,-1.181283,-3.810636,-0.1062351,-0.704858,0.6992137,2.236107,18.19803,-54.95064,992.2191
16.989334106,-2.409554,-1.828053,-3.749409,-0.08932133,-0.6997777,0.6943239,2.236107,18.19803,-54.95064,992.2191
16.996943474,-2.904976,-1.710458,-2.892229,-0.0642542,-0.7094242,0.7270054,2.236107,18.19803,-54.95064,992.2191
17.004552364,-2.161842,1.347,-1.728913,-0.07114987,-0.7088961,0.7129524,2.236107,18.19803,-54.95064,992.2173
17.012161255,-0.9232846,2.816932,-1.667686,-0.09449819,-0.7038785,0.7132622,2.236107,18.19803,-54.95064,992.2173
17.019770145,-1.790275,1.934973,-2.279957,-0.09112857,-0.7028444,0.7103369,2.236107,18.19803,-54.95064,992.2173
17.027379513,-3.028832,0.6414328,-2.21873,-0.08330652,-0.7099713,0.7086446,1.862104,18.20052,-54.94601,992.2173
17.034991741,-3.400399,0.8178247,-2.341184,-0.069701,-0.7174455,0.700079,1.862104,18.20052,-54.94601,992.2173
17.042597294,-2.161842,1.582189,-1.606459,-0.07938498,-0.7123578,0.7109913,1.862104,18.20052,-54.94601,992.2191
17.050205707,-1.976058,1.934973,-1.667686,-0.08975893,-0.7036612,0.6961844,1.862104,18.20052,-54.94601,992.2191
17.057815075,-1.790275,1.876176,-2.21873,-0.1169886,-0.6996477,0.6955286,1.862104,18.20052,-54.94601,992.2191
17.065423488,-0.5517175,1.817378,-3.443273,-0.1273155,-0.691492,0.6870393,1.862104,18.20052,-54.94601,992.2191
17.075569153,-1.35678,0.2886491,-6.014813,-0.1370649,-0.6834556,0.6921775,2.236107,18.19803,-54.95064,992.2191
17.083178043,-1.35678,-0.9460938,-8.21899,-0.1613021,-0.6919048,0.6863354,2.236107,18.19803,-54.95064,992.2191
17.090786934,0.6868399,-2.474823,-11.28035,-0.1682754,-0.6784044,0.6784307,2.236107,18.19803,-54.95064,992.2191
17.098396301,0.3772005,-6.943417,-13.79066,-0.141019,-0.6781656,0.6889252,2.236107,18.19803,-54.95064,992.2191
17.106004715,-1.91413,-9.177713,-15.13766,-0.113629,-0.6776325,0.7198783,2.236107,18.19803,-54.95064,992.2191
17.113615989,-3.152688,-8.060565,-15.87239,-0.1115192,-0.6959461,0.7199188,2.236107,18.19803,-54.95064,992.2191
17.121269226,-1.790275,-7.237403,-17.15816,-0.09494159,-0.6886927,0.7404049,2.598481,18.56459,-55.40341,992.2191
17.128874779,-3.400399,-5.473485,-18.01534,-0.08288759,-0.6617446,0.7647985,2.598481,18.56459,-55.40341,992.2191
17.136483192,-7.797278,-4.767917,-18.81129,-0.06965197,-0.6755774,0.7648525,2.598481,18.56459,-55.40341,992.2191
17.144096374,-10.5221,-2.886404,-19.11742,-0.07450207,-0.6775495,0.7628983,2.598481,18.56459,-55.40341,992.2191
17.151700973,-13.06115,-2.180837,-19.0562,-0.0490998,-0.6888912,0.7707019,2.598481,18.56459,-55.40341,992.2191
17.159310341,-17.51995,-4.121147,-17.34184,0.007447863,-0.6875635,0.8067902,2.598481,18.56459,-55.40341,992.2191
17.169455528,-25.57058,0.5238382,-12.87225,0.02901872,-0.7047427,0.8144886,2.224479,18.56707,-55.39878,992.2191
17.177064419,-28.17155,3.992878,-9.688442,0.002686157,-0.7044289,0.7976688,2.224479,18.56707,-55.39878,992.2191
17.184673309,-32.69228,4.404459,-7.36181,-0.01981731,-0.6882668,0.794337,2.224479,18.56707,-55.39878,992.2191
17.192282200,-37.77037,4.522053,-5.708677,-0.003468757,-0.7037665,0.8220834,2.224479,18.56707,-55.39878,992.2191
17.199891567,-43.15809,7.755904,-3.749409,-0.03217134,-0.6906942,0.8313914,2.224479,18.56707,-55.39878,992.2191
17.207499981,-49.22702,9.519822,-2.157503,-0.06694936,-0.6711578,0.8121697,2.224479,18.56707,-55.39878,992.2208
17.215109348,-57.4015,9.225836,-2.831002,-0.08939828,-0.6574529,0.8136495,2.224479,18.56707,-55.39878,992.2208
17.222717762,-65.76176,8.931849,-3.137137,-0.09557292,-0.6567638,0.8351431,2.222525,19.30449,-54.95586,992.2208
17.230327129,-74.12202,8.579065,-4.484135,-0.07771651,-0.6492502,0.8293286,2.222525,19.30449,-54.95586,992.2208
17.237935543,-85.95025,8.402674,-4.606589,-0.07937077,-0.6456623,0.8045909,2.222525,19.30449,-54.95586,992.2208
17.245544910,-98.52161,6.344769,-4.79027,-0.08514721,-0.6293143,0.9072849,2.222525,19.30449,-54.95586,992.2208
17.253153801,-112.8889,6.75635,-6.07604,-0.1127665,-0.5985597,0.8848583,2.222525,19.30449,-54.95586,992.2208
17.263298988,-135.2448,4.81604,-10.17826,-0.1329846,-0.586463,0.8546292,2.222525,19.30449,-54.95586,992.2208
17.270908356,-154.7521,4.345662,-14.34171,-0.09682328,-0.5906326,0.8839388,3.412631,21.13985,-53.19358,992.2208
17.278516769,-169.9244,8.049891,-19.0562,-0.04929346,-0.6187683,0.9106455,3.412631,21.13985,-53.19358,992.2208
17.286126137,-182.4958,15.04677,-22.54614,-0.007677754,-0.6601977,0.9059235,3.412631,21.13985,-53.19358,992.2208
17.293734550,-194.0144,22.39643,-22.79105,-0.009294998,-0.6702881,0.7951586,3.412631,21.13985,-53.19358,992.2208
17.301343918,-191.2895,27.2178,-26.40345,-0.1001443,-0.5101465,0.7874844,3.412631,21.13985,-53.19358,992.2208
17.308952808,-221.7581,20.22093,-33.01598,0.03057548,-0.4736435,0.9279976,3.412631,21.13985,-53.19358,992.2208
17.316561699,-258.2955,27.2766,-35.46507,0.09307179,-0.587164,0.9705983,4.185353,24.82092,-48.81995,992.2208
17.324166298,-296.8766,30.80444,-31.17917,0.12828,-0.5672522,0.7443348,4.185353,24.82092,-48.81995,992.2191
17.331775665,-253.9606,67.08236,-40.91429,-0.2422676,-0.5321666,0.6313345,4.185353,24.82092,-48.81995,992.2191
17.339384556,-288.764,40.21201,-54.44548,-0.2119249,-0.7821236,0.6159756,4.185353,24.82092,-48.81995,992.2191
17.346993446,-334.3429,1.111811,-57.81298,-0.1457184,-0.931384,0.510644,4.185353,24.82092,-48.81995,992.2191
17.354602337,-356.575,-3.591971,-52.05762,-0.09667217,-1.273149,0.4803188,4.185353,24.82092,-48.81995,992.2191
17.364747524,-351.5589,-1.592864,-34.30175,-0.08589082,-1.876362,0.1778111,4.185353,24.82092,-48.81995,992.2191
17.372356891,-288.6402,6.521161,-25.24014,-0.0878138,-2.064934,0.2133399,5.35035,31.14113,-41.2748,992.2191
17.379965305,-231.9142,19.22137,-18.26024,-0.1182358,-1.863951,0.149637,5.35035,31.14113,-41.2748,992.2191
17.387574673,-208.4436,18.92739,-8.525126,-0.05187997,-1.64019,0.3598344,5.35035,31.14113,-41.2748,992.2191
17.395183086,-199.8975,32.03918,-3.5045,-0.1297489,-1.370111,0.4836759,5.35035,31.14113,-41.2748,992.2191
17.402792454,-214.8841,38.38929,-1.239096,-0.1939499,-1.498547,0.5089521,5.35035,31.14113,-41.2748,992.2191
17.410401344,-204.5421,27.92337,-6.688312,-0.1192576,-1.534225,0.4485782,5.35035,31.14113,-41.2748,992.2191
17.418010235,-177.1081,45.03338,-8.586353,-0.01945764,-1.456182,0.5961629,5.776845,41.15282,-30.29409,992.2191
17.425621509,-156.4241,73.60886,-6.749539,-0.09350412,-1.260026,0.6822052,5.776845,41.15282,-30.29409,992.2191
17.433228493,-141.5615,91.18924,-8.770035,-0.2197586,-1.061861,0.5865982,5.776845,41.15282,-30.29409,992.2191
17.440836906,-115.9233,99.71485,-16.11729,-0.3926153,-0.7286458,0.3859451,5.776845,41.15282,-30.29409,992.2191
17.448446274,-46.56413,107.6525,-27.01573,-0.5724885,-0.2985769,0.5036617,5.776845,41.15282,-30.29409,992.2173
17.458591461,-26.99492,77.90105,-49.17995,-0.6171794,-0.3039656,1.43937,5.776845,41.15282,-30.29409,992.2173
17.466199875,-181.5669,6.285972,-83.09979,-0.6537462,-0.8018133,1.680255,9.263439,42.29425,-21.85954,992.2173
17.473809242,-183.4247,-47.63113,-82.6712,-0.3490701,-1.374868,0.49657,9.263439,42.29425,-21.85954,992.2173
17.481418133,32.20812,-31.40308,-86.89587,-0.2035742,-0.8287629,0.7122078,9.263439,42.29425,-21.85954,992.2173
17.489029884,127.0816,64.61287,-102.3863,0.003475305,-0.556734,1.26423,9.263439,42.29425,-21.85954,992.2173
17.496635914,128.1963,102.0667,-81.56911,-0.2757981,-0.4844097,1.056392,9.263439,42.29425,-21.85954,992.2173
17.504247665,104.2922,50.91311,-64.8541,-0.7189058,-0.3946224,0.6214368,9.263439,42.29425,-21.85954,992.2173
17.511853695,74.93835,-17.23294,-81.44666,-0.5498746,-0.1475333,0.8985372,9.263439,42.29425,-21.85954,992.2173
17.519463062,52.45853,-22.4659,-92.22263,-0.2862902,-0.4965194,0.9953236,10.43684,41.48642,-19.255,992.2173
17.527067661,69.11713,-17.52693,-71.46663,-0.2397721,-0.6850115,0.7231785,10.43684,41.48642,-19.255,992.2173
17.534677029,117.3589,-11.94118,-55.79248,-0.2626349,-0.6348099,0.6398105,10.43684,41.48642,-19.255,992.2173
17.542285442,157.3643,2.170162,-48.99627,-0.2387744,-0.5338756,0.7159982,10.43684,41.48642,-19.255,992.2173
17.549894810,164.6718,4.580851,-34.66912,-0.3037459,-0.4405261,0.7114158,10.43684,41.48642,-19.255,992.2173
17.560039997,151.2335,-6.708227,-21.81142,-0.3413505,-0.5276023,0.6317701,10.43684,41.48642,-19.255,992.2173
17.567648888,156.0019,-12.35277,-12.32121,-0.3161087,-0.6558595,0.6007999,7.836319,38.9225,-20.10325,992.2173
17.575257778,175.8808,-13.29352,-1.545232,-0.2873933,-0.7061189,0.5424106,7.836319,38.9225,-20.10325,992.2155
17.582866669,201.5808,-12.76435,9.781791,-0.2547925,-0.679419,0.5169586,7.836319,38.9225,-20.10325,992.2155
17.590476036,216.3197,-10.47125,21.96599,-0.223441,-0.5765822,0.5541718,7.836319,38.9225,-20.10325,992.2155
17.598084450,214.0903,-11.5296,33.53793,-0.1899769,-0.5187488,0.5552514,7.836319,38.9225,-20.10325,992.2155
17.605693817,207.3401,-10.47125,45.35476,-0.158284,-0.5433277,0.5417534,7.836319,38.9225,-20.10325,992.2155
17.613302231,204.1818,-7.884173,56.43688,-0.1608882,-0.5838134,0.5325478,4.85118,36.73006,-21.33124,992.2155
17.620911598,199.8469,-4.70912,66.66181,-0.1550944,-0.6460316,0.5880176,4.85118,36.73006,-21.33124,992.2155
17.628520012,190.3719,-3.239188,76.27448,-0.1809827,-0.7303857,0.5945327,4.85118,36.73006,-21.33124,992.2155
17.636129379,183.0644,-4.826715,84.78505,-0.2030359,-0.8600883,0.6043363,4.85118,36.73006,-21.33124,992.2155
17.643738270,181.3304,-8.707335,92.07108,-0.2286732,-0.9886261,0.5879005,4.85118,36.73006,-21.33124,992.2155
17.653883457,196.4408,-15.8806,97.39783,-0.2317246,-1.096077,0.5654423,4.85118,36.73006,-21.33124,992.2155
17.661492824,212.0466,-17.70332,97.58152,-0.1635463,-1.072181,0.6292339,-0.9335577,38.98323,-26.62836,992.2155
17.669101238,213.7806,-13.35232,98.68361,-0.1029367,-1.071525,0.6910823,-0.9335577,38.98323,-26.62836,992.2155
17.676710606,208.5787,-8.766132,99.96938,-0.09364405,-1.122686,0.7039292,-0.9335577,38.98323,-26.62836,992.2155
17.684319019,200.4661,-6.237849,99.35711,-0.08735382,-1.218271,0.7152728,-0.9335577,38.98323,-26.62836,992.2155
17.691928387,199.4134,0.465041,97.03047,-0.110613,-1.343852,0.695478,-0.9335577,38.98323,-26.62836,992.2173
17.699536800,213.2233,8.69666,92.68335,-0.155022,-1.437673,0.6055039,-0.9335577,38.98323,-26.62836,992.2173
17.707146168,234.2168,16.22271,86.74432,-0.1834039,-1.406261,0.6152389,-0.9335577,38.98323,-26.62836,992.2173
17.714755058,237.1894,19.92694,79.88687,-0.2118358,-1.314546,0.6273613,-2.571107,51.66454,-49.31329,992.2173
17.722363949,231.3062,19.75055,72.23348,-0.237331,-1.290496,0.5502198,-2.571107,51.66454,-49.31329,992.2173
17.729969025,228.7672,22.80801,65.13113,-0.2298777,-1.24756,0.5618777,-2.571107,51.66454,-49.31329,992.2173
17.737577915,219.9115,26.68863,58.88596,-0.242901,-1.203327,0.5625344,-2.571107,51.66454,-49.31329,992.2155
17.745186806,204.3676,28.57014,52.27343,-0.2099651,-1.2235,0.5958784,-2.571107,51.66454,-49.31329,992.2155
17.755331993,187.0897,38.85966,49.21207,-0.1367724,-1.320517,0.5905679,-2.571107,51.66454,-49.31329,992.2155
17.762941360,177.8625,50.26634,49.88557,-0.1150241,-1.327263,0.5663694,10.06693,45.2551,-63.15252,992.2155
17.770549774,166.9632,61.7906,50.13048,-0.08572946,-1.303589,0.5506129,10.06693,45.2551,-63.15252,992.2155
17.778159141,150.8,69.84583,48.78349,-0.06615721,-1.29765,0.5087117,10.06693,45.2551,-63.15252,992.2155
17.785770416,137.2997,72.90329,44.49759,-0.05175542,-1.286574,0.4265551,10.06693,45.2551,-63.15252,992.2155
17.793376923,127.1435,74.25562,35.43597,0.005650902,-1.2339,0.4433867,10.06693,45.2551,-63.15252,992.2155
17.800985813,111.9712,75.43157,25.39471,0.07106343,-1.23216,0.4988903,10.06693,45.2551,-63.15252,992.2155
17.808594704,90.85381,76.8427,14.92487,0.1400725,-1.373709,0.6060345,21.83757,21.38691,-54.76279,992.2155
17.816203594,73.57594,70.4926,6.475525,0.2443921,-1.63521,0.5289252,21.83757,21.38691,-54.76279,992.2138
17.823812008,83.91789,65.96521,-1.851367,0.4017479,-1.813398,0.4377484,21.83757,21.38691,-54.76279,992.2138
17.831421375,126.4004,88.95495,-2.586093,0.5941093,-1.77831,0.50078,21.83757,21.38691,-54.76279,992.2138
17.839030743,152.8436,124.3509,7.332705,0.5586286,-1.47208,0.4780553,21.83757,21.38691,-54.76279,992.2138
17.849175930,141.325,132.3473,2.373306,0.2959745,-1.10139,0.332099,21.83757,21.38691,-54.76279,992.2138
17.856784344,119.6503,116.1781,-17.21938,0.2406659,-1.004807,0.2520326,23.52367,12.83006,-49.38416,992.2121
17.864396572,95.74612,99.00928,-36.87329,0.3888136,-1.118322,0.2520491,23.52367,12.83006,-49.38416,992.2121
17.872002602,81.56463,95.12866,-46.79209,0.5340356,-1.287326,0.2468939,23.52367,12.83006,-49.38416,992.2121
17.879611492,75.99113,100.4204,-47.89418,0.6325209,-1.508857,0.2233617,23.52367,12.83006,-49.38416,992.2121
17.887220383,85.58994,108.5932,-40.60815,0.6457214,-1.623191,0.08032723,23.52367,12.83006,-49.38416,992.2121
17.894828796,110.9804,118.1184,-33.07721,0.574297,-1.439276,0.03311878,23.52367,12.83006,-49.38416,992.2121
17.902438164,110.5469,118.824,-30.87304,0.4264119,-1.174291,-0.01107376,23.52367,12.83006,-49.38416,992.2104
17.910047531,94.32177,106.1238,-34.42421,0.2683482,-1.019724,-0.1313019,26.16113,9.493981,-50.74011,992.2104
17.917655945,74.75256,81.60529,-47.09823,0.1739412,-0.9574797,-0.151467,26.16113,9.493981,-50.74011,992.2104
17.925260544,51.52962,51.73627,-63.56833,0.2601968,-1.074957,-0.1188939,26.16113,9.493981,-50.74011,992.2104
17.932869911,39.51561,34.80265,-71.65031,0.4192127,-1.207374,-0.04392958,26.16113,9.493981,-50.74011,992.2104
17.940479755,38.52477,34.27348,-73.54836,0.5545649,-1.254855,-0.05199984,26.16113,9.493981,-50.74011,992.2104
17.950623989,40.3826,45.97414,-67.36441,0.5719025,-1.095856,-0.0006942004,26.16113,9.493981,-50.74011,992.2104
17.958236217,27.50161,53.2062,-61.2417,0.4089659,-0.9300795,-0.03540013,29.63037,4.984383,-51.65417,992.2104
17.965841770,9.356742,44.6218,-65.58883,0.232466,-0.8404712,-0.09710146,29.63037,4.984383,-51.65417,992.2104
17.973451138,-8.60234,24.63072,-74.34431,0.08636369,-0.8763275,-0.06800786,29.63037,4.984383,-51.65417,992.2104
17.981060028,96.86082,53.44139,-53.3434,-1.266202,-0.7475597,0.1185296,29.63037,4.984383,-51.65417,992.2087
17.988668919,130.2399,-89.3772,-119.0401,-0.6979269,0.2097634,0.009183969,29.63037,4.984383,-51.65417,992.2087
17.996277332,93.14514,-197.7994,-188.0431,-0.3617395,0.2907267,2.336997,29.63037,4.984383,-51.65417,992.2087
18.003886699,-46.5022,-145.999,-224.4733,-0.2230868,0.2207397,2.210526,32.24776,3.860995,-52.57415,992.2087
18.011495590,-87.43652,-72.73758,-211.6768,0.01463388,-0.1639038,0.7094329,32.24776,3.860995,-52.57415,992.2087
18.019104481,-150.541,-99.37274,-159.5113,0.4356102,-0.5009785,0.2529806,32.24776,3.860995,-52.57415,992.2126
18.026713371,-225.4118,-138.7081,-84.6917,0.5215105,-0.8096557,1.280823,32.24776,3.860995,-52.57415,992.2126
18.034323692,-274.8922,-96.78567,-22.36246,0.426939,-1.105455,1.254705,32.24776,3.860995,-52.57415,992.2126
18.044467926,-161.5022,-10.58885,10.76143,0.166399,-1.637254,0.333758,32.24776,3.860995,-52.57415,992.2126
18.052076340,-16.15754,25.45389,-5.524996,0.05718233,-1.174181,0.6810283,32.24776,3.860995,-52.57415,992.2126
18.059685707,-15.97176,35.9786,-13.79066,0.1186781,-0.8196175,1.142684,29.08557,5.727978,-57.90192,992.2126
18.067294121,-109.7305,14.10601,-11.77017,0.1318869,-1.038806,1.221199,29.08557,5.727978,-57.90192,992.2126
18.074903488,-139.8275,-8.766132,-8.096537,-0.1476895,-1.330716,0.6868385,29.08557,5.727978,-57.90192,992.2126
18.082512378,-71.33527,-6.296647,-14.0968,-0.2056383,-1.373404,0.5295115,29.08557,5.727978,-57.90192,992.2126
18.090121269,-11.14138,13.34165,-7.178129,-0.09396467,-1.106907,0.8231218,29.08557,5.727978,-57.90192,992.2126
18.097730160,-8.726195,26.92382,9.843018,-0.2031691,-0.7878572,0.8290614,29.08557,5.727978,-57.90192,992.2126
18.105339527,-23.96045,11.28374,7.516386,-0.2607574,-0.5846622,0.6989192,28.20232,15.01553,-59.27564,992.2126
18.112947941,-40.18555,-12.23517,-5.035179,-0.1695859,-0.5324182,0.7549073,28.20232,15.01553,-59.27564,992.2126
18.120557308,-50.15594,-7.237403,-6.871993,-0.1126441,-0.6466649,0.7644229,28.20232,15.01553,-59.27564,992.2126
18.128161907,-44.58243,4.286864,-1.177869,-0.2376065,-0.6808123,0.6896582,28.20232,15.01553,-59.27564,992.2126
18.135771274,-38.88507,4.345662,-1.177869,-0.3770656,-0.6330749,0.6646545,28.20232,15.01553,-59.27564,992.2126
18.145916462,-79.13818,-3.474377,-19.54601,-0.486045,-1.170108,0.4041276,28.20232,15.01553,-59.27564,992.2108
18.153524875,-2.657265,-78.79369,-26.9545,-0.09580906,-0.7525033,0.2314959,28.16636,18.02752,-59.22607,992.2108
18.161134243,11.27651,-76.20662,-49.85345,0.3520604,-0.5120576,1.178162,28.16636,18.02752,-59.22607,992.2108
18.168742657,-29.53396,-18.35009,-40.97551,0.332308,-0.723237,1.130036,28.16636,18.02752,-59.22607,992.2108
18.176352024,-26.99492,29.33451,5.250982,0.094272,-0.91904,0.6954666,28.16636,18.02752,-59.22607,992.2108
18.183960914,-5.877514,21.86725,25.08858,-0.2063822,-0.7802361,0.5760429,28.16636,18.02752,-59.22607,992.2108
18.191569805,5.207574,-9.648091,-5.892359,-0.2727832,-0.5704749,0.6623411,28.16636,18.02752,-59.22607,992.2108
18.199178695,-3.586183,-23.34786,-19.79092,0.01584866,-0.7374151,0.8333102,28.16636,18.02752,-59.22607,992.2108
18.206788063,-14.05199,-12.58796,-3.93309,0.04434543,-0.7373401,0.8111638,26.64062,19.88175,-59.66267,992.2108
18.214396477,-6.372937,0.3474464,-2.279957,-0.04319654,-0.7303839,0.725367,26.64062,19.88175,-59.66267,992.2108
18.222005844,0.5629842,0.9942165,-1.055414,-0.08988141,-0.6898665,0.7695538,26.64062,19.88175,-59.66267,992.2108
18.229614258,-5.258235,2.111365,-1.300323,-0.1445239,-0.6730118,0.7528677,26.64062,19.88175,-59.66267,992.2108
18.239759445,-7.797278,-1.357675,-1.973822,-0.1552686,-0.7016474,0.7040753,26.64062,19.88175,-59.66267,992.2108
18.247368812,-6.434865,-1.592864,-2.096276,-0.1238757,-0.7241029,0.7213085,26.64062,19.88175,-59.66267,992.2108
18.254977703,-4.700884,0.5238382,-1.300323,-0.1083723,-0.7205328,0.7212646,26.99847,20.61713,-60.11717,992.2108
18.262587070,-2.471481,1.699784,-0.871733,-0.09390877,-0.7049674,0.7273539,26.99847,20.61713,-60.11717,992.213
18.270195484,-2.22377,3.052121,-0.3206887,-0.09922877,-0.7050607,0.7303174,26.99847,20.61713,-60.11717,992.213
18.277804851,-2.037986,3.346108,-0.01455296,-0.1052685,-0.6924501,0.7155665,26.99847,20.61713,-60.11717,992.213
18.285417557,-1.852203,2.64054,-0.1982344,-0.08563101,-0.6910802,0.7500117,26.99847,20.61713,-60.11717,992.213
18.293022632,-4.577029,2.346554,1.20999,-0.04752386,-0.7090508,0.7609642,26.99847,20.61713,-60.11717,992.213
18.300631046,-5.320163,4.051675,3.78153,-0.05990645,-0.7012401,0.7349529,26.61541,21.35724,-60.11602,992.213
18.308240414,-3.400399,6.75635,4.944846,-0.06410154,-0.7058202,0.7548457,26.61541,21.35724,-60.11602,992.213
18.315849304,-4.515101,8.461472,6.597979,-0.08164918,-0.7045091,0.7462555,26.61541,21.35724,-60.11602,992.213
18.323454380,-4.267389,9.284633,7.577613,-0.1031326,-0.712229,0.7175203,26.61541,21.35724,-60.11602,992.213
18.331062794,-2.657265,8.520268,8.06743,-0.09935373,-0.6944063,0.7261853,26.61541,21.35724,-60.11602,992.213
18.341208458,-3.028832,9.755012,8.985838,-0.106132,-0.6921323,0.7321379,26.61541,21.35724,-60.11602,992.213
18.348817348,-2.781121,10.57817,9.536882,-0.1227743,-0.68929,0.7157846,27.00104,20.98573,-59.67251,992.2097
18.356426239,-2.657265,9.57862,9.475655,-0.1187056,-0.6990253,0.7301321,27.00104,20.98573,-59.67251,992.2097
18.364035606,-3.338471,8.814255,10.51652,-0.1059635,-0.7166654,0.7237703,27.00104,20.98573,-59.67251,992.2097
18.371644020,-2.719193,9.637417,11.80229,-0.09800658,-0.7344601,0.7276705,27.00104,20.98573,-59.67251,992.2097
18.379253387,-0.1801502,11.46013,13.94524,-0.1079762,-0.7261233,0.7001907,27.00104,20.98573,-59.67251,992.2097
18.386861801,3.535522,13.16525,14.80242,-0.1237136,-0.7022116,0.7028284,27.00104,20.98573,-59.67251,992.2097
18.394471168,5.021791,13.22405,14.61874,-0.1334582,-0.6784563,0.7302485,27.00104,20.98573,-59.67251,992.2097
18.402079582,2.235036,12.69488,14.61874,-0.1446252,-0.677639,0.7313336,27.38667,20.61421,-59.22899,992.2097
18.409688949,0.624912,10.69577,14.80242,-0.133416,-0.6947161,0.7142842,27.38667,20.61421,-59.22899,992.2097
18.417297840,0.8106956,10.28419,15.47591,-0.1136336,-0.724995,0.727047,27.38667,20.61421,-59.22899,992.2097
18.424906731,3.163954,12.98886,17.61886,-0.1078208,-0.7282414,0.7205925,27.38667,20.61421,-59.22899,992.2097
18.435052395,6.817698,14.98797,19.63936,-0.1295632,-0.7060628,0.6940209,27.38667,20.61421,-59.22899,992.2097
18.442660808,8.923246,15.39955,19.88427,-0.1457525,-0.6750549,0.7114376,27.38667,20.61421,-59.22899,992.2097
18.450270176,8.861319,14.45879,18.78218,-0.1608535,-0.6542023,0.7325032,28.13467,20.60925,-59.23824,992.2097
18.457878590,5.579141,13.81202,18.10868,-0.1739413,-0.6524846,0.7380078,28.13467,20.60925,-59.23824,992.2097
18.465487957,2.42082,11.46013,17.31273,-0.175834,-0.6778319,0.7106463,28.13467,20.60925,-59.23824,992.2097
18.473096847,4.216728,10.16659,17.2515,-0.1651144,-0.6930031,0.6955935,28.13467,20.60925,-59.23824,992.2097
18.480705738,6.074564,10.10779,17.19028,-0.152969,-0.6942954,0.6949762,28.13467,20.60925,-59.23824,992.2097
18.488314628,8.180112,11.87171,17.61886,-0.171019,-0.6762884,0.7067471,28.13467,20.60925,-59.23824,992.2097
18.495923996,8.55168,12.87127,16.94537,-0.1818499,-0.6671602,0.6968237,28.90594,19.86621,-58.35121,992.2097
18.503534317,7.06541,9.519822,16.45555,-0.1724675,-0.675364,0.7092154,28.90594,19.86621,-58.35121,992.2097
18.511141777,5.33143,7.991093,16.70046,-0.1693891,-0.6822256,0.7246124,28.90594,19.86621,-58.35121,992.2079
18.518750191,7.251194,8.990646,16.63923,-0.1683116,-0.6904601,0.7292802,28.90594,19.86621,-58.35121,992.2079
18.528891563,8.675535,9.402227,17.19028,-0.1621199,-0.6840246,0.7201276,28.90594,19.86621,-58.35121,992.2079
18.536500931,9.232885,8.931849,17.86377,-0.1616721,-0.6877796,0.7093226,28.90594,19.86621,-58.35121,992.2079
18.544109344,11.09072,10.69577,18.23114,-0.1754081,-0.6701202,0.7122843,29.73242,19.12297,-57.91135,992.2079
18.551718712,14.18711,13.45924,17.68009,-0.2146009,-0.6386619,0.7026307,29.73242,19.12297,-57.91135,992.2079
18.559327125,12.01964,10.69577,15.53714,-0.2239628,-0.6114247,0.719416,29.73242,19.12297,-57.91135,992.2079
18.566936493,5.579141,6.638755,13.82278,-0.2124463,-0.6460764,0.7243528,29.73242,19.12297,-57.91135,992.2079
18.574545383,4.1548,5.756796,13.88401,-0.1810136,-0.6881239,0.7206741,29.73242,19.12297,-57.91135,992.2079
18.582154274,8.489752,7.285526,14.43505,-0.1791513,-0.6817965,0.7173982,29.73242,19.12297,-57.91135,992.2079
18.589763164,10.34759,9.755012,15.10855,-0.2012322,-0.6579182,0.7152176,29.73242,19.12297,-57.91135,992.2062
18.597372532,11.52422,10.34298,14.92487,-0.242768,-0.6289877,0.7147765,30.85537,18.37814,-58.43193,992.2062
18.604980945,9.666381,8.520268,12.72069,-0.2594756,-0.6098542,0.7109796,30.85537,18.37814,-58.43193,992.2062
18.612590313,4.836007,3.698891,10.14915,-0.2273294,-0.6272353,0.7025163,30.85537,18.37814,-58.43193,992.2062
18.620198727,4.092873,2.287757,9.598109,-0.2006911,-0.6489341,0.7358764,30.85537,18.37814,-58.43193,992.2062
18.630343914,3.659377,2.111365,10.21038,-0.1555225,-0.6981571,0.7436036,30.85537,18.37814,-58.43193,992.2044
18.637953281,6.074564,3.052121,12.23088,-0.1458907,-0.6988849,0.7308462,30.85537,18.37814,-58.43193,992.2044
18.645562172,10.96687,8.873053,13.51665,-0.1880835,-0.6425638,0.7422524,31.25716,17.26877,-57.53853,992.2044
18.653171062,9.356742,9.461025,13.82278,-0.2223854,-0.6172902,0.7294918,31.25716,17.26877,-57.53853,992.2044
18.660779953,4.836007,6.10958,12.10842,-0.2346597,-0.6110569,0.7175647,31.25716,17.26877,-57.53853,992.2044
