Time (s),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (uT),Magnetometer Y (uT),Magnetometer Z (uT),Barometer (hPa)
15.242915153,-312.5366,-5.167743,-101.3883,0.1866295,-2.219833,0.8657552,9.68128,26.45379,-17.31419,992.1596
15.250517845,-328.718,11.69279,-73.87539,-0.02523146,-2.639273,0.3637979,9.68128,26.45379,-17.31419,992.1596
15.258120060,-249.3046,-0.9674008,-78.10343,-0.21493,-2.36138,0.02866168,6.60314,32.25271,-7.486801,992.1596
15.265725612,-181.3427,-8.480689,-79.6966,-0.04451875,-2.162956,0.7095277,6.60314,32.25271,-7.486801,992.1596
15.273324966,-173.3764,-19.07028,-64.99037,0.01947318,-1.77408,0.9107102,6.60314,32.25271,-7.486801,992.1596
15.280927181,-156.8216,-37.46897,-57.39214,0.02164797,-1.170579,0.8534435,6.60314,32.25271,-7.486801,992.1596
15.288529873,-137.2794,-46.40209,-57.26959,0.1398106,-0.5044742,0.8539518,6.60314,32.25271,-7.486801,992.1596
15.296132564,-142.7562,-71.0717,-55.86024,0.4141131,0.04290492,0.4745973,6.60314,32.25271,-7.486801,992.1596
15.303735256,-80.33334,-61.48782,-72.52731,0.4059873,0.8948568,1.138227,6.60314,32.25271,-7.486801,992.1596
15.313871860,-237.6664,46.47872,-1.87611,0.8086815,-1.229466,4.194448,4.363914,35.46913,-0.7546253,992.1596
15.321473598,-609.092,49.90998,153.8874,0.4687852,-2.88866,1.179333,4.363914,35.46913,-0.7546253,992.1596
15.329076290,-102.5517,-48.2952,208.6069,-0.9397398,-2.306253,-1.100333,4.363914,35.46913,-0.7546253,992.1596
15.336678505,331.2969,56.0626,26.9236,-0.1888413,-1.045234,0.3781939,4.363914,35.46913,-0.7546253,992.1596
15.344281196,417.6185,72.15405,7.621666,0.4893256,-0.6899007,2.258494,4.363914,35.46913,-0.7546253,992.1596
15.351883888,331.3591,72.62733,49.84082,0.1113291,-0.05270793,1.062857,4.363914,35.46913,-0.7546253,992.1596
15.359489918,260.5965,30.80138,76.06693,-0.419791,0.396459,0.8718805,1.671598,38.78902,4.186279,992.1596
15.367088318,142.7834,-16.76305,105.5407,-0.218237,0.2226597,1.15027,1.671598,38.78902,4.186279,992.1596
15.374693394,9.846911,-60.30463,119.0827,-0.004452526,-0.06078637,1.279896,1.671598,38.78902,4.186279,992.1596
15.382293701,-80.45781,-60.65958,121.7788,0.1579521,-0.3631561,1.258002,1.671598,38.78902,4.186279,992.1613
15.389895439,-43.48951,-78.58498,128.4579,0.2692518,-1.206512,0.4295543,1.671598,38.78902,4.186279,992.1613
15.397498131,126.0419,-108.4015,135.4434,-0.07143667,-1.332559,0.2457352,1.671598,38.78902,4.186279,992.1613
15.407634735,316.1735,-14.98826,37.03414,0.4831449,-1.325611,0.5040359,5.089862,42.16096,-0.2049046,992.1613
15.415236950,366.3358,13.70422,68.2236,0.4642181,-0.9601728,0.8517144,5.089862,42.16096,-0.2049046,992.1613
15.422841072,334.4709,28.90827,86.30002,0.2093937,-0.6066848,0.8187131,5.089862,42.16096,-0.2049046,992.1648
15.430442333,295.8845,14.41413,84.03281,0.02009671,-0.6507068,0.4829411,5.089862,42.16096,-0.2049046,992.1648
15.438044071,297.9383,-3.747909,72.32909,-0.05437542,-0.7228504,0.3301121,5.089862,42.16096,-0.2049046,992.1648
15.445646763,311.8169,-11.49784,59.39987,-0.06396247,-0.7381992,0.3041427,5.089862,42.16096,-0.2049046,992.1648
15.453253269,308.9541,-24.39466,50.69868,-0.08143419,-0.708807,0.3619598,5.089862,42.16096,-0.2049046,992.1648
15.460852146,297.8138,-41.01855,38.81114,-0.05334998,-0.7543988,0.3379839,10.34221,46.72751,-8.969336,992.1642
15.468454361,291.9013,-50.95739,28.27167,0.02309155,-0.8146225,0.3980062,10.34221,46.72751,-8.969336,992.1642
15.476056576,285.5533,-53.20546,18.22241,0.09120321,-0.847136,0.4360722,10.34221,46.72751,-8.969336,992.1642
15.483659267,278.5828,-48.11772,9.643773,0.1333112,-0.9017298,0.4934511,10.34221,46.72751,-8.969336,992.1642
15.491261482,270.741,-36.81821,3.025968,0.0870446,-1.021821,0.5725935,10.34221,46.72751,-8.969336,992.1642
15.501398086,261.5301,-33.56442,-6.900741,-0.05583622,-1.222096,0.5987564,10.34221,46.72751,-8.969336,992.1659
15.509000778,266.26,-37.35065,-20.87166,-0.1370992,-1.367846,0.5860491,18.17644,53.33245,-27.13417,992.1659
15.516603470,279.3919,-43.32578,-34.59748,-0.1613222,-1.440547,0.5919655,18.17644,53.33245,-27.13417,992.1659
15.524205208,288.0427,-50.01083,-44.21781,-0.1114105,-1.437111,0.6290908,18.17644,53.33245,-27.13417,992.1659
15.531807899,287.5448,-51.37151,-47.52671,-0.0431485,-1.423251,0.6379297,18.17644,53.33245,-27.13417,992.1659
15.539410591,283.1883,-48.2952,-47.46544,-0.006612288,-1.395352,0.5598043,18.17644,53.33245,-27.13417,992.1636
15.547013283,277.4626,-41.25519,-46.85268,-0.001800408,-1.275764,0.5290833,18.17644,53.33245,-27.13417,992.1636
15.554615497,260.2231,-33.1503,-44.40164,0.01446914,-1.225009,0.523105,24.54574,55.59829,-53.35929,992.1636
15.562217712,238.3782,-27.35265,-41.03146,0.008341819,-1.212263,0.5012358,24.54574,55.59829,-53.35929,992.1636
15.569819927,217.5913,-22.50155,-36.74214,-0.01386687,-1.285676,0.5278978,24.54574,55.59829,-53.35929,992.1636
15.577422619,200.9743,-21.43667,-33.24941,-0.04964498,-1.453069,0.5753471,24.54574,55.59829,-53.35929,992.1636
15.585025310,193.5059,-24.27634,-29.57285,-0.05493661,-1.604914,0.5917065,24.54574,55.59829,-53.35929,992.1613
15.595161915,197.8002,-24.69046,-22.03591,-0.03303789,-1.687713,0.5899692,24.54574,55.59829,-53.35929,992.1613
15.602763653,203.0903,-22.97483,-15.54065,-0.09174125,-1.62565,0.6023939,24.54574,55.59829,-53.35929,992.1613
15.610366344,200.2897,-27.64845,-10.5773,-0.1561379,-1.608754,0.5798507,21.94567,36.57218,-66.55892,992.1613
15.617969036,197.6758,-36.16745,-8.12626,-0.1895729,-1.661783,0.5476644,21.94567,36.57218,-66.55892,992.1613
15.625571728,198.1114,-43.38494,-9.167952,-0.2355871,-1.746202,0.5644551,21.94567,36.57218,-66.55892,992.1613
15.633173942,203.277,-53.91537,-14.49896,-0.2686783,-1.855784,0.4887745,21.94567,36.57218,-66.55892,992.1613
15.640776157,220.6409,-67.46295,-23.87419,-0.2548053,-1.846811,0.4160254,21.94567,36.57218,-66.55892,992.1613
15.648378849,240.1208,-71.19002,-33.92345,-0.1451776,-1.664349,0.4793494,21.94567,36.57218,-66.55892,992.1613
15.655983925,239.8719,-64.44581,-36.31321,-0.1213609,-1.454513,0.4253122,9.59808,18.50748,-65.65514,992.1613
15.663583755,230.5987,-61.78362,-39.43828,-0.108778,-1.335378,0.3670219,9.59808,18.50748,-65.65514,992.1586
15.671186447,213.6082,-57.11,-39.25446,-0.06888813,-1.326874,0.3337873,9.59808,18.50748,-65.65514,992.1586
15.678788185,195.4353,-48.65016,-34.65876,-0.1004504,-1.411624,0.2495693,9.59808,18.50748,-65.65514,992.1586
15.688924789,181.4321,-44.39066,-32.20772,-0.1983723,-1.460092,0.06361701,9.59808,18.50748,-65.65514,992.1586
15.696527481,170.603,-47.46696,-32.94303,-0.2361936,-1.432148,-0.02248388,9.59808,18.50748,-65.65514,992.1586
15.704130173,156.102,-52.43638,-35.45535,-0.2355688,-1.393642,-0.1161605,0.2399509,4.411283,-61.02573,992.1545
15.711732387,137.1822,-57.4058,-36.31321,-0.2070932,-1.380493,-0.1893303,0.2399509,4.411283,-61.02573,992.1545
15.719335079,115.275,-57.52412,-36.19066,-0.1607494,-1.382983,-0.2605477,0.2399509,4.411283,-61.02573,992.1545
15.726937294,95.04826,-52.31806,-32.94303,-0.1385943,-1.403676,-0.3471356,0.2399509,4.411283,-61.02573,992.1545
15.734539509,78.74238,-42.14259,-29.14392,-0.1493067,-1.446929,-0.4255111,0.2399509,4.411283,-61.02573,992.1545
15.742142200,64.98818,-35.22089,-25.71247,-0.1888455,-1.461764,-0.5006421,0.2399509,4.411283,-61.02573,992.158
15.749744892,50.42491,-30.66559,-26.69288,-0.2115697,-1.427013,-0.5653603,0.2399509,4.411283,-61.02573,992.158
15.757346630,33.24772,-28.83164,-26.20267,-0.1884326,-1.380216,-0.5912676,-2.753503,-5.665953,-57.17374,992.158
15.764949322,12.08741,-26.82021,-24.42567,-0.1496149,-1.320917,-0.511598,-2.753503,-5.665953,-57.17374,992.158
15.772552013,-12.74483,-24.27634,-19.70742,-0.1138098,-1.278049,-0.5878832,-2.753503,-5.665953,-57.17374,992.158
15.782688618,-45.10765,-9.368086,-12.90579,0.001970288,-1.289737,-0.5131992,-2.753503,-5.665953,-57.17374,992.1556
15.790290832,-65.33442,6.427568,-5.613945,0.01903792,-1.363664,-0.422914,-2.753503,-5.665953,-57.17374,992.1556
15.797893524,-75.47891,20.62591,-2.733974,-0.02331581,-1.365046,-0.3455303,-2.753503,-5.665953,-57.17374,992.1556
15.805495739,-69.50424,29.38155,-7.697328,0.01791488,-0.8009904,-0.2865676,-3.499408,-8.621992,-56.32876,992.1556
15.813102245,34.43021,93.03745,-35.51662,1.091756,-0.7573551,1.276207,-3.499408,-8.621992,-56.32876,992.1556
15.820700645,53.78567,193.7865,-27.97968,0.2559288,0.4931122,1.941697,-3.499408,-8.621992,-56.32876,992.1573
15.828303337,110.4828,267.0262,-12.96706,0.3530036,0.1994294,1.856957,-3.499408,-8.621992,-56.32876,992.1573
15.835906029,-0.2975886,118.3578,38.68859,-0.07878591,0.3534829,0.390998,-3.499408,-8.621992,-56.32876,992.1573
15.843507767,-196.3416,50.20578,69.14275,-0.5628991,0.1203345,1.332738,-3.499408,-8.621992,-56.32876,992.1573
15.851110458,-449.8919,111.6136,124.6588,-0.5145388,-0.4640825,1.602393,-3.499408,-8.621992,-56.32876,992.1573
15.858713150,-655.0223,176.1569,158.2993,-0.6448877,-1.139131,1.11624,-4.230183,-5.245858,-58.52289,992.1573
15.866315365,-276.8752,-6.528417,106.0922,-2.275375,-1.77258,-2.19806,-4.230183,-5.245858,-58.52289,992.155
15.876451969,65.23713,8.32068,-121.6706,-0.572256,-0.9315421,0.5663959,-4.230183,-5.245858,-58.52289,992.155
15.884054661,-12.12247,7.729082,-99.3662,0.1407176,-1.023319,2.038398,-4.230183,-5.245858,-58.52289,992.155
15.891656399,-205.3036,7.433283,-10.02582,-0.1212572,-0.8955724,1.521349,-4.230183,-5.245858,-58.52289,992.155
15.899259090,-296.9153,10.33211,43.10046,-0.2533071,-1.49888,0.8018273,-4.230183,-5.245858,-58.52289,992.155
15.906861782,-187.8775,-47.46696,19.32538,-0.6340475,-1.444396,-0.0002910122,1.330455,4.013443,-60.57414,992.155
15.914464474,-67.38821,-38.47468,-56.41173,0.04283663,-1.367816,0.5671258,1.330455,4.013443,-60.57414,992.155
15.922067165,-28.98847,-5.345222,-50.40668,0.4559254,-1.24483,1.174259,1.330455,4.013443,-60.57414,992.155
15.929668903,-56.62135,34.88341,-5.368841,0.2728996,-0.7894252,0.9731666,1.330455,4.013443,-60.57414,992.155
15.937271595,-76.28799,39.91198,5.170627,-0.03742632,-0.7493153,0.7167655,1.330455,4.013443,-60.57414,992.155
15.944873810,-72.98947,14.88741,-5.613945,-0.1078339,-0.7983853,0.5828784,1.330455,4.013443,-60.57414,992.1526
15.952476501,-68.88188,1.576468,-4.817357,0.1359788,-0.9376577,0.7663904,-0.2085094,14.45783,-61.33318,992.1526
15.960078716,-62.0359,17.49044,9.459946,0.1428367,-0.9706716,0.7471557,-0.2085094,14.45783,-61.33318,992.1526
15.970214844,-39.44416,30.86054,18.03858,-0.01985553,-0.868762,0.6971836,-0.2085094,14.45783,-61.33318,992.1526
15.977817535,-38.07496,31.2155,22.0828,-0.03807385,-0.819901,0.7830418,-0.2085094,14.45783,-61.33318,992.1526
15.985420227,-42.55597,34.58761,30.78399,-0.1449966,-0.8956569,0.745667,-0.2085094,14.45783,-61.33318,992.1526
15.993022919,-35.77222,31.92542,31.94823,-0.2060113,-0.93625,0.7192044,-0.2085094,14.45783,-61.33318,992.1526
16.000625610,-24.88089,27.5476,26.12701,-0.265637,-1.060576,0.9171057,-0.2085094,14.45783,-61.33318,992.1526
16.008227348,-26.49903,36.77652,38.68859,-0.4733122,-1.271896,0.5369536,-0.6192188,18.54718,-61.72559,992.1526
16.015830040,42.76986,10.92371,11.66588,-0.4476227,-0.3400897,0.2867159,-0.6192188,18.54718,-61.72559,992.1526
16.023432731,17.50196,5.007734,-8.12626,-0.008021722,-0.7083873,1.264049,-0.6192188,18.54718,-61.72559,992.1526
16.031034946,-29.05071,2.404705,16.32285,-0.1520059,-0.6003198,0.6577208,-0.6192188,18.54718,-61.72559,992.1526
16.038637638,-20.58659,5.83597,7.131458,-0.1778029,-0.8431492,0.6770947,-0.6192188,18.54718,-61.72559,992.1526
16.046239376,1.133844,-0.6124424,3.516176,-0.09742361,-0.7076368,0.6566924,-0.6192188,18.54718,-61.72559,992.1526
16.053842067,-5.400957,3.173782,4.435316,0.009094406,-0.649956,0.817739,1.216999,21.52657,-61.21868,992.1526
16.063978672,-13.92732,7.137485,10.62419,-0.05979518,-0.7350022,0.6606928,1.216999,21.52657,-61.21868,992.1526
16.071581363,-5.400957,6.841686,8.969738,-0.03150371,-0.7265694,0.6893216,1.216999,21.52657,-61.21868,992.1526
16.079186439,-7.579224,10.15463,11.6046,-0.03302854,-0.7143623,0.7534043,1.216999,21.52657,-61.21868,992.1526
16.086786270,-7.579224,11.98858,13.01395,-0.08910841,-0.7343856,0.6791568,1.216999,21.52657,-61.21868,992.1526
16.094388485,-4.52965,11.87026,12.09481,-0.1164361,-0.7061062,0.6954351,1.216999,21.52657,-61.21868,992.1526
16.101991176,-5.089776,11.10119,12.6463,-0.10973,-0.663313,0.728406,0.8334136,21.53105,-61.22219,992.1526
16.109593391,-9.633018,10.33211,12.76885,-0.1227402,-0.7069507,0.7133054,0.8334136,21.53105,-61.22219,992.1526
16.117196083,-8.388294,9.030596,11.97226,-0.1359812,-0.7074469,0.69353,0.8334136,21.53105,-61.22219,992.1526
16.124797821,-7.890405,7.788241,11.05312,-0.1225987,-0.7156525,0.7125958,0.8334136,21.53105,-61.22219,992.1526
16.132400512,-8.45053,7.669922,10.68546,-0.1336399,-0.7271209,0.7210274,0.8334136,21.53105,-61.22219,992.1526
16.140003204,-7.019098,6.427568,9.521221,-0.1225331,-0.7243943,0.67759,0.8334136,21.53105,-61.22219,992.1526
16.147605896,-5.587666,6.309248,10.19526,-0.09639563,-0.7025805,0.7162339,0.8334136,21.53105,-61.22219,992.1486
16.157742500,-8.575003,6.664207,11.72716,-0.08487269,-0.7214965,0.6997659,1.603173,21.50431,-60.32114,992.1486
16.165344715,-8.699475,5.244373,12.6463,-0.06620928,-0.7277536,0.6889176,1.603173,21.50431,-60.32114,992.1486
16.172946930,-7.205807,4.711935,13.99437,-0.04696939,-0.7357898,0.7041051,1.603173,21.50431,-60.32114,992.1486
16.180549621,-6.3345,8.438999,16.62923,-0.06506969,-0.7347755,0.709502,1.603173,21.50431,-60.32114,992.1486
16.188151836,-3.72058,10.33211,17.05817,-0.121331,-0.7379327,0.6782005,1.603173,21.50431,-60.32114,992.1503
16.195754528,-2.040202,8.793957,15.03606,-0.1608962,-0.7380466,0.6995762,1.603173,21.50431,-60.32114,992.1503
16.203357220,-2.289147,6.664207,12.33992,-0.1964117,-0.7234035,0.6720528,2.36248,22.56898,-60.68207,992.1503
16.210958957,-1.604549,4.356977,9.766326,-0.1840851,-0.7267975,0.6917301,2.36248,22.56898,-60.68207,992.1503
16.218561649,-1.41784,2.700504,8.295702,-0.1633069,-0.7100521,0.7022432,2.36248,22.56898,-60.68207,992.1503
16.226164341,-3.22269,2.582184,7.437839,-0.1570043,-0.7065487,0.7032804,2.36248,22.56898,-60.68207,992.152
16.233767032,-4.031761,2.463865,6.763803,-0.1553389,-0.7194996,0.6966591,2.36248,22.56898,-60.68207,992.152
16.241368770,-3.969524,0.03831485,6.212319,-0.1308921,-0.7216609,0.6776874,2.36248,22.56898,-60.68207,992.152
16.251505375,-4.716359,0.9848709,6.273595,-0.0974149,-0.7328135,0.6941981,2.743496,22.94201,-60.73705,992.152
16.259108066,-3.409399,2.227226,7.008906,-0.1179857,-0.7317114,0.6889784,2.743496,22.94201,-60.73705,992.152
16.266710281,-2.102438,1.635628,7.376563,-0.1074228,-0.7203093,0.6848938,2.743496,22.94201,-60.73705,992.1503
16.274312973,-3.098217,1.931427,7.86677,-0.1194366,-0.7327089,0.688957,2.743496,22.94201,-60.73705,992.1503
16.281915665,-2.787037,2.937143,7.805494,-0.1362901,-0.7185714,0.6922758,2.743496,22.94201,-60.73705,992.1503
16.289517402,-2.849273,2.582184,7.86677,-0.1416024,-0.7212373,0.7028501,2.743496,22.94201,-60.73705,992.1503
16.297120094,-2.600328,1.28067,7.621666,-0.1638721,-0.7043567,0.7101215,2.743496,22.94201,-60.73705,992.1503
16.304722786,-3.596107,0.0974746,6.151043,-0.157919,-0.710879,0.6997895,2.743681,22.94073,-60.67319,992.1503
16.312328815,-4.280705,0.03831485,5.170627,-0.1785214,-0.7060754,0.707708,2.743681,22.94073,-60.67319,992.1503
16.319927692,-5.83661,-0.2574839,2.903416,-0.1833325,-0.7127728,0.6940242,2.743681,22.94073,-60.67319,992.1503
16.327529907,-5.463193,-2.387235,1.555344,-0.1651236,-0.7205476,0.6874852,2.743681,22.94073,-60.67319,992.1503
16.335132599,-6.521208,-2.032276,-0.6505908,-0.1721743,-0.705016,0.7106137,2.743681,22.94073,-60.67319,992.1503
16.345268726,-8.13935,-3.57043,-1.998662,-0.1612786,-0.7156988,0.6929125,2.743681,22.94073,-60.67319,992.1503
16.352871418,-8.014877,-4.280347,-2.243766,-0.1613335,-0.7070133,0.7322642,3.125992,23.30488,-60.28116,992.1503
16.360474110,-10.25538,-2.801353,-3.71439,-0.1817254,-0.7214385,0.6928279,3.125992,23.30488,-60.28116,992.1503
16.368075847,-11.00221,-5.700181,-5.675221,-0.1521713,-0.7326082,0.7045202,3.125992,23.30488,-60.28116,992.1503
16.375678539,-10.44209,-4.102868,-5.736497,-0.1512259,-0.7315333,0.6977827,3.125992,23.30488,-60.28116,992.1503
16.383281231,-9.881963,-5.167743,-7.81988,-0.1864427,-0.7339351,0.6785102,3.125992,23.30488,-60.28116,992.1503
16.390883922,-9.695254,-7.297494,-9.841988,-0.1752526,-0.7294397,0.6853541,3.125992,23.30488,-60.28116,992.1503
16.398486137,-9.508546,-7.474973,-11.49644,-0.163375,-0.7348224,0.7083624,3.125992,23.30488,-60.28116,992.1503
16.406088352,-9.881963,-7.238334,-12.59941,-0.1650168,-0.7250891,0.701858,2.741297,23.31698,-60.66782,992.1503
16.413691044,-11.37563,-8.599009,-13.39599,-0.1411879,-0.7146482,0.717994,2.741297,23.31698,-60.66782,992.1503
16.421293259,-11.81129,-5.700181,-14.31513,-0.1055579,-0.7043248,0.7616228,2.741297,23.31698,-60.66782,992.1503
16.428895950,-14.36297,-0.7307619,-14.13131,-0.1148672,-0.7044076,0.7534385,2.741297,23.31698,-60.66782,992.1503
16.439032554,-17.59925,-1.026561,-15.4181,-0.1531604,-0.6924157,0.7765738,2.741297,23.31698,-60.66782,992.1503
16.446635246,-24.19629,-0.9082411,-16.88873,-0.1827317,-0.6789458,0.774119,2.741297,23.31698,-60.66782,992.1503
16.454236984,-34.65197,-10.6696,-18.97211,-0.1952557,-0.6383308,0.7211137,1.966973,24.45469,-60.65875,992.1503
16.461839676,-42.55597,-16.46725,-23.20015,-0.0748475,-0.7208375,0.8137476,1.966973,24.45469,-60.65875,992.1503
16.469445705,-46.72579,-10.3738,-19.03338,-0.1092494,-0.719264,0.7506196,1.966973,24.45469,-60.65875,992.152
16.477045059,-51.26904,-11.08372,-22.15846,-0.1630305,-0.6586027,0.7668566,1.966973,24.45469,-60.65875,992.152
16.484646797,-61.66248,-14.45582,-25.03843,-0.109623,-0.6629955,0.7786496,1.966973,24.45469,-60.65875,992.152
16.492249489,-71.30909,-13.15431,-25.58991,-0.1056314,-0.6708526,0.7562132,1.966973,24.45469,-60.65875,992.152
16.499851704,-78.40401,-14.21918,-26.87671,-0.07942657,-0.6524877,0.7995976,1.963314,25.19956,-60.26486,992.152
16.507454395,-88.54852,-13.03599,-26.3865,-0.06561898,-0.6603458,0.7925873,1.963314,25.19956,-60.26486,992.1503
16.515057087,-99.81327,-10.25548,-26.81543,-0.0826327,-0.6673983,0.7871445,1.963314,25.19956,-60.26486,992.1503
16.522658825,-109.7711,-6.883376,-27.36692,-0.09328153,-0.6748115,0.7821552,1.963314,25.19956,-60.26486,992.1503
16.532795429,-123.463,-4.162027,-28.34733,-0.1055293,-0.6722764,0.7914374,1.963314,25.19956,-60.26486,992.1503
16.540398121,-135.2257,-2.150596,-29.26647,-0.1012,-0.6687192,0.7852368,1.963314,25.19956,-60.26486,992.1503
16.548000812,-147.5484,0.3341136,-30.49199,-0.1097466,-0.6812866,0.80764,0.7990589,28.12473,-58.4453,992.1503
16.555603504,-160.5558,2.404705,-31.2273,-0.1496741,-0.6622517,0.8077776,0.7990589,28.12473,-58.4453,992.1503
16.563205719,-176.5505,0.5115929,-34.35238,-0.1422766,-0.6668589,0.8013551,0.7990589,28.12473,-58.4453,992.1503
16.570807934,-189.3712,-3.925388,-33.55579,-0.1433218,-0.6316715,0.8114502,0.7990589,28.12473,-58.4453,992.1503
16.578414440,-210.4692,-12.62187,-30.9822,-0.1003308,-0.5953296,0.8388254,0.7990589,28.12473,-58.4453,992.1503
16.586012840,-233.7456,-14.57414,-25.58991,-0.08503195,-0.5732971,0.8436968,0.7990589,28.12473,-58.4453,992.1503
16.593615532,-260.196,-15.16574,-23.26143,-0.0709722,-0.5410652,0.8068129,0.7990589,28.12473,-58.4453,992.1503
16.601217270,-286.2729,-8.776488,-22.77122,-0.05536601,-0.538774,0.8039249,1.927395,33.6034,-53.88501,992.1503
16.608819961,-312.0387,6.900846,-22.21974,-0.1109228,-0.5272105,0.7585125,1.927395,33.6034,-53.88501,992.1503
16.616422653,-344.8994,14.59161,-28.04095,-0.1488664,-0.5175636,0.7018849,1.927395,33.6034,-53.88501,992.1503
16.626559257,-405.7664,13.70422,-43.60505,-0.1480347,-0.7615567,0.5916908,1.927395,33.6034,-53.88501,992.1503
16.634161949,-432.9637,3.52874,-58.67894,-0.1522766,-1.065538,0.3959062,1.927395,33.6034,-53.88501,992.152
16.641764164,-446.7801,-9.427245,-67.62524,-0.1665738,-1.668493,0.5039442,1.927395,33.6034,-53.88501,992.152
16.649366379,-438.4404,-32.26291,-81.59616,-0.2744205,-1.85805,-0.1281027,2.655602,43.81856,-44.40604,992.152
16.656969070,-377.5112,-49.83335,-108.1899,-0.05105351,-2.352794,0.1085507,2.655602,43.81856,-44.40604,992.152
16.664571285,-312.7856,-41.96511,-111.9278,0.1253409,-2.166903,0.310384,2.655602,43.81856,-44.40604,992.152
16.672173977,-296.1062,-8.894808,-89.68459,0.1073566,-2.342804,0.8169226,2.655602,43.81856,-44.40604,992.152
16.679775715,-277.9955,3.647059,-64.50016,-0.2875827,-2.636792,0.5076701,2.655602,43.81856,-44.40604,992.152
16.687378406,-207.8553,-45.51469,-89.86842,-0.4700098,-1.896244,0.04638216,2.655602,43.81856,-44.40604,992.152
16.694981098,-186.1349,-90.94937,-106.5355,-0.2251676,-1.564593,0.8734525,2.655602,43.81856,-44.40604,992.152
16.702583790,-225.4059,-124.138,-92.56456,-0.05005181,-1.198069,0.9568086,1.457067,58.01539,-29.01143,992.152
16.710186481,-239.658,-148.6893,-84.35358,0.08522366,-0.6622427,0.652947,1.457067,58.01539,-29.01143,992.152
16.717788219,-247.0019,-169.2177,-76.81664,0.5584399,-0.6108932,0.7199273,1.457067,58.01539,-29.01143,992.152
16.727924824,-269.967,-131.4146,-37.04852,0.7033957,-0.2258555,1.231346,1.457067,58.01539,-29.01143,992.152
16.735527515,-127.7573,-29.42324,-24.67077,2.000105,-1.75316,2.547797,1.457067,58.01539,-29.01143,992.152
16.743129730,-255.0926,43.22493,109.8913,1.283839,-3.068675,2.597518,1.457067,58.01539,-29.01143,992.152
16.750732422,3.561056,115.9914,131.583,-0.02527202,-1.840354,0.3154792,-1.146055,59.30176,-19.62749,992.1537
16.758335113,235.2664,114.5716,65.65002,-0.06663082,-0.9926807,0.9583326,-1.146055,59.30176,-19.62749,992.1537
16.765936851,271.8613,102.6213,51.25016,0.03270518,-0.3082473,1.642389,-1.146055,59.30176,-19.62749,992.1537
16.773539543,226.3667,100.0183,57.62286,-0.218938,-0.01173514,1.081388,-1.146055,59.30176,-19.62749,992.1537
16.781142235,207.1357,89.84282,68.83636,-0.5891044,0.1278792,0.8229311,-1.146055,59.30176,-19.62749,992.1537
16.788744926,144.2771,10.39127,100.945,-0.5971708,0.05091409,0.5862018,-1.146055,59.30176,-19.62749,992.152
16.796346664,80.04934,-76.8102,113.1389,-0.2598473,-0.02053536,0.8750328,0.4162965,54.47312,-20.57634,992.152
16.803949356,29.38908,-93.55241,110.6879,0.05827673,-0.223565,1.01463,0.4162965,54.47312,-20.57634,992.152
16.811552525,29.01566,-86.51239,111.0555,0.2710031,-0.6098871,0.78897,0.4162965,54.47312,-20.57634,992.152
16.821688175,136.5598,-69.8885,117.9184,0.3197602,-1.013971,0.5933154,0.4162965,54.47312,-20.57634,992.152
16.829290867,218.2137,-23.03399,101.9867,0.3484324,-0.9162552,0.7928419,0.4162965,54.47312,-20.57634,992.152
16.836893558,272.5459,23.82053,105.3568,0.2766286,-0.8435562,0.7113924,0.4162965,54.47312,-20.57634,992.152
16.844495296,285.8022,32.57618,111.6683,0.02076311,-0.6555586,0.7455842,0.4162965,54.47312,-20.57634,992.152
16.852097988,270.5543,8.32068,106.3373,-0.1322884,-0.5942012,0.5529987,2.319159,45.95876,-22.46907,992.152
16.859704494,262.837,-27.47097,88.81233,-0.130092,-0.6550289,0.4316187,2.319159,45.95876,-22.46907,992.152
16.867303371,274.2885,-44.09486,78.39542,0.0382432,-0.7472396,0.4518768,2.319159,45.95876,-22.46907,992.152
16.874905586,282.6281,-41.43267,72.5742,0.115407,-0.6839192,0.4310583,2.319159,45.95876,-22.46907,992.152
16.882507801,280.8855,-36.69989,69.0202,0.1078137,-0.6641372,0.4615444,2.319159,45.95876,-22.46907,992.152
16.890110493,264.8908,-42.73418,59.39987,0.0640611,-0.7395866,0.4621377,2.319159,45.95876,-22.46907,992.152
16.897712707,253.0037,-49.47839,46.77702,0.1013463,-0.8899047,0.502071,5.386012,43.47623,-28.73589,992.152
16.905316830,247.6514,-51.90395,34.03161,0.1299466,-1.020301,0.5227447,5.386012,43.47623,-28.73589,992.152
16.915452003,252.4436,-46.28377,13.68799,0.1562365,-1.156758,0.5592086,5.386012,43.47623,-28.73589,992.152
16.923053741,260.8455,-34.74762,-1.140799,0.1512657,-1.21729,0.5156276,5.386012,43.47623,-28.73589,992.152
16.930656433,269.8075,-24.51298,-13.33472,0.08947221,-1.150923,0.490014,5.386012,43.47623,-28.73589,992.152
16.938259125,264.2062,-20.25348,-24.79333,0.04513861,-1.094002,0.5481481,5.386012,43.47623,-28.73589,992.152
16.945861816,248.2115,-20.13516,-34.2911,-0.01950586,-1.173666,0.5796123,12.9081,41.37799,-41.15166,992.152
16.953464031,240.6187,-21.67331,-42.07315,-0.07212969,-1.304925,0.5768517,12.9081,41.37799,-41.15166,992.152
